sequence_ID	prediction
CP016602.1_from_8_to_1986989_total_1986982_1580	EC:1.1.1.49;EC:6.3.5.5
CP016602.1_from_8_to_1986989_total_1986982_1597	EC:3.6.3.3
CP016602.1_from_8_to_1986989_total_1986982_1605	EC:2.3.1.275
CP016602.1_from_8_to_1986989_total_1986982_1609	EC:4.1.1.5
CP016602.1_from_8_to_1986989_total_1986982_1610	EC:2.2.1.6
CP016602.1_from_8_to_1986989_total_1986982_1615	EC:2.1.1.74
CP016602.1_from_8_to_1986989_total_1986982_1616	EC:5.6.2.1
CP016602.1_from_8_to_1986989_total_1986982_1620	EC:3.1.26.4
CP016602.1_from_8_to_1986989_total_1986982_1632	EC:2.7.7.72
CP016602.1_from_8_to_1986989_total_1986982_1644	EC:2.7.4.25
CP016602.1_from_8_to_1986989_total_1986982_1660	EC:2.7.7.7
CP016602.1_from_8_to_1986989_total_1986982_1693	EC:5.2.1.8
CP016602.1_from_8_to_1986989_total_1986982_1699	EC:2.7.7.7
CP016602.1_from_8_to_1986989_total_1986982_1703	EC:3.4.21.53
CP016602.1_from_8_to_1986989_total_1986982_1704	EC:2.7.7.3
CP016602.1_from_8_to_1986989_total_1986982_1715	EC:1.2.4.1
CP016602.1_from_8_to_1986989_total_1986982_1718	EC:3.5.1.88
CP016602.1_from_8_to_1986989_total_1986982_1726	EC:3.6.4.12
CP016602.1_from_8_to_1986989_total_1986982_1730	EC:2.8.1.13
CP016602.1_from_8_to_1986989_total_1986982_1756	EC:5.1.3.21
CP016602.1_from_8_to_1986989_total_1986982_1757	EC:2.7.7.12
CP016602.1_from_8_to_1986989_total_1986982_1759	EC:2.7.1.6
CP016602.1_from_8_to_1986989_total_1986982_1765	EC:4.1.2.40
CP016602.1_from_8_to_1986989_total_1986982_1773	EC:6.1.1.5
CP016602.1_from_8_to_1986989_total_1986982_1783	EC:2.7.8.13
CP016602.1_from_8_to_1986989_total_1986982_1831	EC:3.1.26.3
CP016602.1_from_8_to_1986989_total_1986982_1843	EC:2.7.6.2
CP016602.1_from_8_to_1986989_total_1986982_1847	EC:3.1.3.16
CP016602.1_from_8_to_1986989_total_1986982_1849	EC:2.1.2.9
CP016602.1_from_8_to_1986989_total_1986982_1852	EC:2.7.7.6
CP016602.1_from_8_to_1986989_total_1986982_1853	EC:2.7.4.8
CP016602.1_from_8_to_1986989_total_1986982_1860	EC:3.1.11.6
CP016602.1_from_8_to_1986989_total_1986982_1871	EC:1.13.12.4
CP016602.1_from_8_to_1986989_total_1986982_1872	EC:6.3.4.13
CP016602.1_from_8_to_1986989_total_1986982_1878	EC:3.5.1.2;EC:6.3.5.3
CP016602.1_from_8_to_1986989_total_1986982_1879	EC:6.3.5.3
CP016602.1_from_8_to_1986989_total_1986982_1882	EC:6.3.4.18
CP016602.1_from_8_to_1986989_total_1986982_1883	EC:5.4.99.18
CP016602.1_from_8_to_1986989_total_1986982_1886	EC:2.7.1.30
CP016602.1_from_8_to_1986989_total_1986982_1901	EC:6.3.2.8
CP016602.1_from_8_to_1986989_total_1986982_1902	EC:6.3.5.4
CP016602.1_from_8_to_1986989_total_1986982_1904	None
CP016602.1_from_8_to_1986989_total_1986982_1906	EC:2.1.1.33
CP016602.1_from_8_to_1986989_total_1986982_1907	EC:2.7.1.166;EC:2.7.11.1
CP016602.1_from_8_to_1986989_total_1986982_1912	EC:5.2.1.8
CP016602.1_from_8_to_1986989_total_1986982_1926	EC:4.2.1.11
CP016602.1_from_8_to_1986989_total_1986982_1927	EC:5.3.1.1
CP016602.1_from_8_to_1986989_total_1986982_1928	EC:2.7.2.3
CP016602.1_from_8_to_1986989_total_1986982_2010	None
CP016602.1_from_8_to_1986989_total_1986982_2027	EC:3.4.21.92
CP016602.1_from_8_to_1986989_total_1986982_2041	EC:1.1.1.94
CP016602.1_from_8_to_1986989_total_1986982_2050	EC:7.3.2.1
CP016602.1_from_8_to_1986989_total_1986982_2051	EC:7.3.2.1
CP016602.1_from_8_to_1986989_total_1986982_2055	EC:2.7.13.3
CP016602.1_from_8_to_1986989_total_1986982_2067	None
CP016602.1_from_8_to_1986989_total_1986982_2071	EC:2.7.8.5
CP016602.1_from_8_to_1986989_total_1986982_2078	EC:2.1.1.207
CP016602.1_from_8_to_1986989_total_1986982_2081	EC:1.7.1.7
CP016602.1_from_8_to_1986989_total_1986982_2087	EC:2.5.1.6
FM177140.1_from_7_to_3079195_total_3079189_2	EC:2.7.13.3;EC:2.7.7.7
FM177140.1_from_7_to_3079195_total_3079189_82	EC:4.2.1.20
FM177140.1_from_7_to_3079195_total_3079189_84	EC:5.3.1.24
FM177140.1_from_7_to_3079195_total_3079189_85	EC:4.1.1.48
FM177140.1_from_7_to_3079195_total_3079189_109	EC:4.3.3.7
FM177140.1_from_7_to_3079195_total_3079189_111	EC:2.3.1.89
FM177140.1_from_7_to_3079195_total_3079189_112	EC:4.1.1.20
FM177140.1_from_7_to_3079195_total_3079189_114	EC:5.1.1.7
FM177140.1_from_7_to_3079195_total_3079189_120	None
FM177140.1_from_7_to_3079195_total_3079189_127	EC:6.3.4.4
FM177140.1_from_7_to_3079195_total_3079189_130	EC:3.6.3.6;EC:3.6.3.8
FM177140.1_from_7_to_3079195_total_3079189_151	EC:6.3.2.4
FM177140.1_from_7_to_3079195_total_3079189_176	EC:2.7.2.1
FM177140.1_from_7_to_3079195_total_3079189_177	EC:3.1.3.16
FM177140.1_from_7_to_3079195_total_3079189_212	EC:3.4.19.3
FM177140.1_from_7_to_3079195_total_3079189_226	EC:2.7.13.3
FM177140.1_from_7_to_3079195_total_3079189_234	EC:1.2.1.27
FM177140.1_from_7_to_3079195_total_3079189_235	EC:5.3.1.30
FM177140.1_from_7_to_3079195_total_3079189_236	EC:2.7.1.92
FM177140.1_from_7_to_3079195_total_3079189_237	EC:3.7.1.22
FM177140.1_from_7_to_3079195_total_3079189_238	EC:1.1.1.18
FM177140.1_from_7_to_3079195_total_3079189_240	EC:4.2.1.44
FM177140.1_from_7_to_3079195_total_3079189_241	EC:4.1.2.13
FM177140.1_from_7_to_3079195_total_3079189_252	EC:3.2.1.17
FM177140.1_from_7_to_3079195_total_3079189_293	EC:2.4.2.1
FM177140.1_from_7_to_3079195_total_3079189_318	None
FM177140.1_from_7_to_3079195_total_3079189_321	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_326	EC:3.4.11.4
FM177140.1_from_7_to_3079195_total_3079189_336	EC:2.7.1.50
FM177140.1_from_7_to_3079195_total_3079189_337	EC:2.5.1.3
FM177140.1_from_7_to_3079195_total_3079189_342	EC:5.4.99.62
FM177140.1_from_7_to_3079195_total_3079189_343	EC:7.5.2.7
FM177140.1_from_7_to_3079195_total_3079189_405	None
FM177140.1_from_7_to_3079195_total_3079189_430	EC:4.4.1.8
FM177140.1_from_7_to_3079195_total_3079189_438	EC:1.1.1.100
FM177140.1_from_7_to_3079195_total_3079189_451	EC:1.1.1.100;EC:1.1.1.140
FM177140.1_from_7_to_3079195_total_3079189_453	EC:2.7.1.191;EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_463	EC:3.6.3.-
FM177140.1_from_7_to_3079195_total_3079189_469	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_504	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_505	EC:3.2.1.177
FM177140.1_from_7_to_3079195_total_3079189_507	EC:3.2.1.10
FM177140.1_from_7_to_3079195_total_3079189_510	EC:3.6.3.25
FM177140.1_from_7_to_3079195_total_3079189_547	None
FM177140.1_from_7_to_3079195_total_3079189_575	EC:2.3.1.30
FM177140.1_from_7_to_3079195_total_3079189_663	EC:3.6.3.8
FM177140.1_from_7_to_3079195_total_3079189_700	EC:3.2.1.17
FM177140.1_from_7_to_3079195_total_3079189_724	EC:1.5.1.20
FM177140.1_from_7_to_3079195_total_3079189_735	EC:1.1.1.27
FM177140.1_from_7_to_3079195_total_3079189_775	EC:2.7.1.207
FM177140.1_from_7_to_3079195_total_3079189_776	EC:3.2.1.85
FM177140.1_from_7_to_3079195_total_3079189_778	EC:2.7.1.6
FM177140.1_from_7_to_3079195_total_3079189_779	EC:5.1.3.2
FM177140.1_from_7_to_3079195_total_3079189_780	EC:2.7.7.12
FM177140.1_from_7_to_3079195_total_3079189_785	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_790	EC:2.7.1.144
FM177140.1_from_7_to_3079195_total_3079189_821	EC:3.6.3.8
FM177140.1_from_7_to_3079195_total_3079189_844	EC:3.4.21.88
FM177140.1_from_7_to_3079195_total_3079189_865	EC:2.7.4.6
FM177140.1_from_7_to_3079195_total_3079189_867	EC:3.4.11.5
FM177140.1_from_7_to_3079195_total_3079189_871	None
FM177140.1_from_7_to_3079195_total_3079189_881	EC:4.4.1.21
FM177140.1_from_7_to_3079195_total_3079189_883	EC:3.6.4.12
FM177140.1_from_7_to_3079195_total_3079189_884	EC:3.6.4.12
FM177140.1_from_7_to_3079195_total_3079189_896	EC:6.1.1.7
FM177140.1_from_7_to_3079195_total_3079189_926	EC:6.3.4.15
FM177140.1_from_7_to_3079195_total_3079189_939	EC:1.18.1.2
FM177140.1_from_7_to_3079195_total_3079189_974	EC:2.5.1.6
FM177140.1_from_7_to_3079195_total_3079189_980	EC:6.1.1.4
FM177140.1_from_7_to_3079195_total_3079189_1041	EC:4.4.1.8
FM177140.1_from_7_to_3079195_total_3079189_1043	EC:3.1.4.17;EC:3.1.4.53
FM177140.1_from_7_to_3079195_total_3079189_1050	EC:2.7.1.23
FM177140.1_from_7_to_3079195_total_3079189_1054	EC:3.6.1.27
FM177140.1_from_7_to_3079195_total_3079189_1056	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_1095	EC:1.1.1.94
FM177140.1_from_7_to_3079195_total_3079189_1112	EC:3.4.21.92
FM177140.1_from_7_to_3079195_total_3079189_1166	EC:2.7.2.3
FM177140.1_from_7_to_3079195_total_3079189_1167	EC:5.3.1.1
FM177140.1_from_7_to_3079195_total_3079189_1180	EC:5.4.2.6
FM177140.1_from_7_to_3079195_total_3079189_1181	EC:3.6.3.20
FM177140.1_from_7_to_3079195_total_3079189_1192	EC:3.6.3.20
FM177140.1_from_7_to_3079195_total_3079189_1196	EC:3.2.2.27
FM177140.1_from_7_to_3079195_total_3079189_1203	EC:3.1.11.2
FM177140.1_from_7_to_3079195_total_3079189_1207	EC:7.6.2.11
FM177140.1_from_7_to_3079195_total_3079189_1218	EC:5.4.2.10
FM177140.1_from_7_to_3079195_total_3079189_1255	EC:6.5.1.2
FM177140.1_from_7_to_3079195_total_3079189_1258	EC:6.3.5.7
FM177140.1_from_7_to_3079195_total_3079189_1303	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_1314	EC:2.4.2.22
FM177140.1_from_7_to_3079195_total_3079189_1323	EC:5.3.1.9
FM177140.1_from_7_to_3079195_total_3079189_1328	None
FM177140.1_from_7_to_3079195_total_3079189_1353	None
FM177140.1_from_7_to_3079195_total_3079189_1417	EC:2.1.2.1
FM177140.1_from_7_to_3079195_total_3079189_1418	EC:2.4.2.9
FM177140.1_from_7_to_3079195_total_3079189_1423	EC:7.1.2.2
FM177140.1_from_7_to_3079195_total_3079189_1425	EC:7.1.2.2
FM177140.1_from_7_to_3079195_total_3079189_1464	EC:3.1.3.15
FM177140.1_from_7_to_3079195_total_3079189_1513	EC:2.8.1.7
FM177140.1_from_7_to_3079195_total_3079189_1514	EC:2.8.1.4
FM177140.1_from_7_to_3079195_total_3079189_1518	EC:6.1.1.9
FM177140.1_from_7_to_3079195_total_3079189_1519	EC:6.3.2.17
FM177140.1_from_7_to_3079195_total_3079189_1529	EC:3.6.3.28
FM177140.1_from_7_to_3079195_total_3079189_1535	EC:2.1.1.199
FM177140.1_from_7_to_3079195_total_3079189_1537	EC:2.4.1.129
FM177140.1_from_7_to_3079195_total_3079189_1538	EC:2.7.8.13
FM177140.1_from_7_to_3079195_total_3079189_1539	EC:6.3.2.9
FM177140.1_from_7_to_3079195_total_3079189_1540	EC:2.4.1.227
FM177140.1_from_7_to_3079195_total_3079189_1548	EC:6.1.1.5
FM177140.1_from_7_to_3079195_total_3079189_1560	EC:2.8.1.13
FM177140.1_from_7_to_3079195_total_3079189_1571	EC:3.5.1.88
FM177140.1_from_7_to_3079195_total_3079189_1585	EC:2.7.7.3
FM177140.1_from_7_to_3079195_total_3079189_1598	EC:5.2.1.8
FM177140.1_from_7_to_3079195_total_3079189_1607	EC:2.7.1.144
FM177140.1_from_7_to_3079195_total_3079189_1611	EC:3.1.26.11
FM177140.1_from_7_to_3079195_total_3079189_1622	EC:2.7.1.11
FM177140.1_from_7_to_3079195_total_3079189_1644	EC:2.7.7.72
FM177140.1_from_7_to_3079195_total_3079189_1647	EC:2.1.1.45
FM177140.1_from_7_to_3079195_total_3079189_1658	EC:1.2.1.12
FM177140.1_from_7_to_3079195_total_3079189_1662	EC:3.1.26.4
FM177140.1_from_7_to_3079195_total_3079189_1665	EC:2.1.1.74
FM177140.1_from_7_to_3079195_total_3079189_1667	EC:3.4.25.2
FM177140.1_from_7_to_3079195_total_3079189_1670	EC:2.3.1.275
FM177140.1_from_7_to_3079195_total_3079189_1691	EC:3.5.4.19
FM177140.1_from_7_to_3079195_total_3079189_1692	EC:4.3.2.10
FM177140.1_from_7_to_3079195_total_3079189_1693	EC:5.3.1.16
FM177140.1_from_7_to_3079195_total_3079189_1694	EC:3.5.1.2;EC:4.3.2.10
FM177140.1_from_7_to_3079195_total_3079189_1695	EC:4.2.1.19
FM177140.1_from_7_to_3079195_total_3079189_1697	EC:2.4.2.17
FM177140.1_from_7_to_3079195_total_3079189_1699	EC:2.6.1.9
FM177140.1_from_7_to_3079195_total_3079189_1705	EC:1.1.1.169
FM177140.1_from_7_to_3079195_total_3079189_1710	EC:2.7.2.7
FM177140.1_from_7_to_3079195_total_3079189_1714	EC:1.3.1.14
FM177140.1_from_7_to_3079195_total_3079189_1718	EC:2.1.3.2
FM177140.1_from_7_to_3079195_total_3079189_1725	EC:3.1.26.4
FM177140.1_from_7_to_3079195_total_3079189_1742	EC:3.1.22.4
FM177140.1_from_7_to_3079195_total_3079189_1747	EC:6.1.1.22
FM177140.1_from_7_to_3079195_total_3079189_1752	EC:3.6.4.12
FM177140.1_from_7_to_3079195_total_3079189_1753	EC:3.1.21.4;EC:3.6.4.12
FM177140.1_from_7_to_3079195_total_3079189_1756	EC:5.3.3.2
FM177140.1_from_7_to_3079195_total_3079189_1757	EC:2.1.1.178
FM177140.1_from_7_to_3079195_total_3079189_1763	EC:2.1.1.217
FM177140.1_from_7_to_3079195_total_3079189_1768	EC:6.1.1.14
FM177140.1_from_7_to_3079195_total_3079189_1781	EC:2.7.11.32;EC:2.7.4.27
FM177140.1_from_7_to_3079195_total_3079189_1785	EC:6.1.1.12
FM177140.1_from_7_to_3079195_total_3079189_1786	EC:6.1.1.21
FM177140.1_from_7_to_3079195_total_3079189_1814	EC:2.4.2.7
FM177140.1_from_7_to_3079195_total_3079189_1819	EC:3.6.5.n1
FM177140.1_from_7_to_3079195_total_3079189_1826	EC:5.4.99.25
FM177140.1_from_7_to_3079195_total_3079189_1835	EC:2.7.7.7
FM177140.1_from_7_to_3079195_total_3079189_1836	EC:6.1.1.15
FM177140.1_from_7_to_3079195_total_3079189_1838	EC:2.7.7.41
FM177140.1_from_7_to_3079195_total_3079189_1841	EC:2.7.4.22
FM177140.1_from_7_to_3079195_total_3079189_1856	EC:2.1.1.228
FM177140.1_from_7_to_3079195_total_3079189_1873	EC:2.3.1.274
FM177140.1_from_7_to_3079195_total_3079189_1885	EC:2.1.2.9
FM177140.1_from_7_to_3079195_total_3079189_1888	EC:2.7.7.6
FM177140.1_from_7_to_3079195_total_3079189_1897	EC:2.5.1.10;EC:2.5.1.29
FM177140.1_from_7_to_3079195_total_3079189_1899	EC:3.1.11.6
FM177140.1_from_7_to_3079195_total_3079189_1900	EC:1.5.1.5;EC:3.5.4.9
FM177140.1_from_7_to_3079195_total_3079189_1913	EC:3.4.14.11
FM177140.1_from_7_to_3079195_total_3079189_1916	EC:4.1.1.17
FM177140.1_from_7_to_3079195_total_3079189_1921	EC:2.7.1.2
FM177140.1_from_7_to_3079195_total_3079189_1924	EC:2.4.1.129
FM177140.1_from_7_to_3079195_total_3079189_1941	EC:3.6.1.7
FM177140.1_from_7_to_3079195_total_3079189_1945	EC:1.1.1.44
FM177140.1_from_7_to_3079195_total_3079189_1967	EC:6.1.1.3
FM177140.1_from_7_to_3079195_total_3079189_1973	EC:3.2.2.23;EC:4.2.99.18
FM177140.1_from_7_to_3079195_total_3079189_1974	EC:2.7.7.7
FM177140.1_from_7_to_3079195_total_3079189_1976	EC:6.3.2.8
FM177140.1_from_7_to_3079195_total_3079189_1981	EC:2.1.1.33
FM177140.1_from_7_to_3079195_total_3079189_1997	EC:3.1.4.46
FM177140.1_from_7_to_3079195_total_3079189_2003	None
FM177140.1_from_7_to_3079195_total_3079189_2010	EC:2.1.2.3;EC:3.5.4.10
FM177140.1_from_7_to_3079195_total_3079189_2015	EC:3.5.1.2;EC:6.3.5.3
FM177140.1_from_7_to_3079195_total_3079189_2017	EC:6.3.2.6
FM177140.1_from_7_to_3079195_total_3079189_2047	EC:1.2.3.3
FM177140.1_from_7_to_3079195_total_3079189_2049	EC:1.1.1.88
FM177140.1_from_7_to_3079195_total_3079189_2071	EC:6.3.4.21
FM177140.1_from_7_to_3079195_total_3079189_2102	EC:6.1.1.11
FM177140.1_from_7_to_3079195_total_3079189_2114	EC:1.15.1.1
FM177140.1_from_7_to_3079195_total_3079189_2123	EC:2.8.3.10;EC:4.1.3.6
FM177140.1_from_7_to_3079195_total_3079189_2124	EC:4.1.3.34;EC:4.1.3.6
FM177140.1_from_7_to_3079195_total_3079189_2150	EC:3.6.1.3;EC:3.6.3.24;EC:3.6.3.27
FM177140.1_from_7_to_3079195_total_3079189_2187	EC:3.4.11.5
FM177140.1_from_7_to_3079195_total_3079189_2199	EC:6.3.5.2
FM177140.1_from_7_to_3079195_total_3079189_2200	EC:2.7.1.33
FM177140.1_from_7_to_3079195_total_3079189_2213	EC:3.6.3.28
FM177140.1_from_7_to_3079195_total_3079189_2225	EC:2.7.7.24
FM177140.1_from_7_to_3079195_total_3079189_2249	EC:2.4.1.21
FM177140.1_from_7_to_3079195_total_3079189_2251	EC:2.7.7.27
FM177140.1_from_7_to_3079195_total_3079189_2252	EC:2.4.1.18
FM177140.1_from_7_to_3079195_total_3079189_2260	EC:3.1.3.48
FM177140.1_from_7_to_3079195_total_3079189_2271	EC:2.7.7.24
FM177140.1_from_7_to_3079195_total_3079189_2320	EC:3.5.2.14
FM177140.1_from_7_to_3079195_total_3079189_2335	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_2344	EC:2.1.3.15
FM177140.1_from_7_to_3079195_total_3079189_2351	EC:2.3.1.39
FM177140.1_from_7_to_3079195_total_3079189_2368	EC:7.6.2.2
FM177140.1_from_7_to_3079195_total_3079189_2379	EC:1.2.3.3
FM177140.1_from_7_to_3079195_total_3079189_2387	EC:2.7.1.39
FM177140.1_from_7_to_3079195_total_3079189_2409	EC:2.7.2.1
FM177140.1_from_7_to_3079195_total_3079189_2417	EC:1.4.1.1
FM177140.1_from_7_to_3079195_total_3079189_2423	None
FM177140.1_from_7_to_3079195_total_3079189_2450	EC:3.5.4.4
FM177140.1_from_7_to_3079195_total_3079189_2490	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_2491	EC:2.3.1.234
FM177140.1_from_7_to_3079195_total_3079189_2492	EC:2.3.1.267
FM177140.1_from_7_to_3079195_total_3079189_2498	EC:2.1.1.198
FM177140.1_from_7_to_3079195_total_3079189_2500	EC:2.7.7.7
FM177140.1_from_7_to_3079195_total_3079189_2502	EC:2.7.4.9
FM177140.1_from_7_to_3079195_total_3079189_2507	EC:2.7.7.7
FM177140.1_from_7_to_3079195_total_3079189_2514	EC:3.4.16.4
FM177140.1_from_7_to_3079195_total_3079189_2515	EC:5.2.1.8
FM177140.1_from_7_to_3079195_total_3079189_2526	EC:7.2.2.14
FM177140.1_from_7_to_3079195_total_3079189_2532	EC:1.17.4.2
FM177140.1_from_7_to_3079195_total_3079189_2553	EC:6.1.1.16
FM177140.1_from_7_to_3079195_total_3079189_2558	EC:6.1.1.17
FM177140.1_from_7_to_3079195_total_3079189_2560	EC:5.3.1.6
FM177140.1_from_7_to_3079195_total_3079189_2571	EC:3.6.1.3;EC:3.6.3.25
FM177140.1_from_7_to_3079195_total_3079189_2584	EC:2.7.9.1
FM177140.1_from_7_to_3079195_total_3079189_2589	None
FM177140.1_from_7_to_3079195_total_3079189_2601	EC:2.7.2.11
FM177140.1_from_7_to_3079195_total_3079189_2682	EC:7.3.2.2
FM177140.1_from_7_to_3079195_total_3079189_2718	EC:2.7.4.3
FM177140.1_from_7_to_3079195_total_3079189_2749	EC:2.7.7.6
FM177140.1_from_7_to_3079195_total_3079189_2750	EC:2.7.7.6
FM177140.1_from_7_to_3079195_total_3079189_2781	EC:1.1.1.27
FM177140.1_from_7_to_3079195_total_3079189_2795	EC:5.1.1.1
FM177140.1_from_7_to_3079195_total_3079189_2796	EC:2.7.8.7
FM177140.1_from_7_to_3079195_total_3079189_2806	EC:6.3.4.2
FM177140.1_from_7_to_3079195_total_3079189_2824	EC:3.6.1.3;EC:3.6.3.27;EC:7.3.2.1
FM177140.1_from_7_to_3079195_total_3079189_2838	None
FM177140.1_from_7_to_3079195_total_3079189_2852	EC:3.6.1.11
FM177140.1_from_7_to_3079195_total_3079189_2867	None
FM177140.1_from_7_to_3079195_total_3079189_2900	None
FM177140.1_from_7_to_3079195_total_3079189_2905	EC:2.7.1.191;EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_2929	EC:2.1.1.98;EC:2.7.1.69;EC:3.4.23.51
FM177140.1_from_7_to_3079195_total_3079189_2932	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_2936	EC:5.3.1.17
FM177140.1_from_7_to_3079195_total_3079189_2941	EC:5.3.1.6
FM177140.1_from_7_to_3079195_total_3079189_2944	EC:3.1.3.27
FM177140.1_from_7_to_3079195_total_3079189_2949	EC:3.2.1.122
FM177140.1_from_7_to_3079195_total_3079189_2950	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_2977	EC:2.7.1.69;EC:2.7.11.1
FM177140.1_from_7_to_3079195_total_3079189_2979	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_2992	EC:5.3.1.6
FM177140.1_from_7_to_3079195_total_3079189_2996	EC:5.1.3.1
FM177140.1_from_7_to_3079195_total_3079189_2999	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_3013	EC:2.7.1.17
FM177140.1_from_7_to_3079195_total_3079189_3022	EC:4.1.2.13
FM177140.1_from_7_to_3079195_total_3079189_3045	EC:6.3.4.21
FM177140.1_from_7_to_3079195_total_3079189_3054	EC:2.7.1.69
FM177140.1_from_7_to_3079195_total_3079189_3075	EC:2.1.1.177
FM177140.1_from_7_to_3079195_total_3079189_3095	EC:6.3.4.5
FM177140.1_from_7_to_3079195_total_3079189_3096	EC:4.3.2.1
FM177140.1_from_7_to_3079195_total_3079189_3184	EC:1.1.1.17
FM177140.1_from_7_to_3079195_total_3079189_3187	EC:2.7.1.197
FM177140.1_from_7_to_3079195_total_3079189_3188	EC:3.5.99.6
FM177140.1_from_7_to_3079195_total_3079189_3210	EC:3.1.26.5
CP014936.1_from_36_to_19677_total_19642_8	EC:3.4.21.88
CP014936.1_from_36_to_19677_total_19642_13	EC:3.1.3.48;EC:6.3.5.5
CP014936.1_from_36_to_19677_total_19642_14	EC:6.3.5.5
CP014936.1_from_36_to_19677_total_19642_15	EC:2.4.2.9
CP014936.1_from_36_to_19677_total_19642_17	EC:3.4.23.36
CP014936.1_from_36_to_19677_total_19642_18	EC:6.3.4.3
CP014936.1_from_19681_to_43503_total_23823_3	EC:3.1.22.4
CP014936.1_from_19681_to_43503_total_23823_6	EC:6.1.1.22
CP014936.1_from_19681_to_43503_total_23823_12	EC:5.3.3.2
CP014936.1_from_19681_to_43503_total_23823_18	EC:2.1.1.228
CP014936.1_from_43545_to_153864_total_110320_2	EC:3.1.26.3
CP014936.1_from_43545_to_153864_total_110320_4	EC:2.3.1.274
CP014936.1_from_43545_to_153864_total_110320_5	EC:3.6.4.12
CP014936.1_from_43545_to_153864_total_110320_10	EC:5.1.3.1
CP014936.1_from_43545_to_153864_total_110320_14	EC:2.1.1.176
CP014936.1_from_43545_to_153864_total_110320_15	EC:2.1.2.9
CP014936.1_from_43545_to_153864_total_110320_17	EC:4.1.1.36;EC:6.3.2.5
CP014936.1_from_43545_to_153864_total_110320_18	EC:2.7.7.6
CP014936.1_from_43545_to_153864_total_110320_19	EC:2.7.4.8
CP014936.1_from_43545_to_153864_total_110320_25	EC:3.1.11.6
CP014936.1_from_43545_to_153864_total_110320_26	EC:3.1.11.6
CP014936.1_from_43545_to_153864_total_110320_27	EC:1.5.1.5;EC:3.5.4.9
CP014936.1_from_43545_to_153864_total_110320_47	EC:3.5.4.16
CP014936.1_from_43545_to_153864_total_110320_49	EC:4.1.2.25
CP014936.1_from_43545_to_153864_total_110320_56	EC:2.5.1.75
CP014936.1_from_43545_to_153864_total_110320_64	EC:6.3.3.2
CP014936.1_from_43545_to_153864_total_110320_69	EC:2.7.1.48
CP014936.1_from_43545_to_153864_total_110320_71	EC:6.1.1.20
CP014936.1_from_43545_to_153864_total_110320_72	EC:6.1.1.20
CP014936.1_from_43545_to_153864_total_110320_76	EC:3.6.1.7
CP014936.1_from_43545_to_153864_total_110320_78	EC:2.7.13.3
CP014936.1_from_43545_to_153864_total_110320_80	EC:1.1.1.44
CP014936.1_from_43545_to_153864_total_110320_87	EC:2.7.7.18
CP014936.1_from_43545_to_153864_total_110320_96	EC:6.1.1.3
CP014936.1_from_43545_to_153864_total_110320_100	EC:2.7.1.24
CP014936.1_from_43545_to_153864_total_110320_101	EC:3.2.2.23;EC:4.2.99.18
CP014936.1_from_43545_to_153864_total_110320_102	EC:2.7.7.7
CP014936.1_from_43545_to_153864_total_110320_105	EC:6.3.2.8
CP014936.1_from_43545_to_153864_total_110320_107	None
CP014936.1_from_43545_to_153864_total_110320_109	EC:2.1.1.33
CP014936.1_from_153889_to_165705_total_11817_1	EC:5.2.1.8
CP014936.1_from_153889_to_165705_total_11817_9	EC:6.1.1.19
CP014936.1_from_165734_to_193104_total_27371_21	EC:6.1.1.4
CP014936.1_from_165734_to_193104_total_27371_25	EC:2.5.1.6
CP014936.1_from_198615_to_258668_total_60054_4	EC:2.3.2.3
CP014936.1_from_198615_to_258668_total_60054_8	EC:2.7.3.9
CP014936.1_from_198615_to_258668_total_60054_41	EC:3.1.3.48
CP014936.1_from_198615_to_258668_total_60054_48	EC:6.3.5.7
CP014936.1_from_198615_to_258668_total_60054_51	EC:3.6.4.12
CP014936.1_from_198615_to_258668_total_60054_53	EC:2.4.2.22
CP014936.1_from_198615_to_258668_total_60054_59	EC:5.4.99.12
CP014936.1_from_260538_to_297181_total_36644_6	EC:2.7.4.3
CP014936.1_from_260538_to_297181_total_36644_34	EC:2.7.7.6
CP014936.1_from_260538_to_297181_total_36644_35	EC:2.7.7.6
